銘柄コード,銘柄名,市場,日付,時刻,始値,高値,安値,終値,出来高,移動平均(5),移動平均(25),移動平均(75)
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,12:39:0,38540,38555,38525,38530,1595,38546,38482.6,38605.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,12:42:0,38530,38555,38520,38540,1373,38551,38480,38604.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,12:45:0,38540,38550,38500,38550,2633,38547,38480,38604.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,12:48:0,38545,38575,38540,38560,2186,38545,38480.4,38603.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,12:51:0,38560,38575,38535,38540,1057,38544,38482.6,38601.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,12:54:0,38540,38545,38530,38535,1109,38545,38485.8,38598.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,12:57:0,38540,38545,38510,38520,1265,38541,38487.4,38596.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,13:0:0,38515,38575,38495,38505,3745,38532,38489.2,38594.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,13:3:0,38500,38510,38460,38475,3185,38515,38491,38593.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,13:6:0,38475,38480,38435,38470,4442,38501,38492.4,38593.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,13:9:0,38465,38505,38460,38485,2192,38491,38494.2,38593.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,13:12:0,38485,38500,38470,38500,1071,38487,38496,38592.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,13:15:0,38500,38500,38465,38470,1561,38480,38498.8,38589.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,13:18:0,38470,38470,38445,38460,1270,38477,38500.8,38587
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,13:21:0,38455,38470,38445,38465,1270,38476,38502.6,38584.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,13:24:0,38460,38470,38440,38460,907,38471,38503,38581.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,13:27:0,38455,38470,38450,38455,772,38462,38503.8,38578.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,13:30:0,38455,38455,38425,38440,2355,38456,38503,38575.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,13:33:0,38435,38450,38430,38435,1851,38451,38502,38572.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,13:36:0,38435,38440,38420,38420,1682,38442,38500.2,38569.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,13:39:0,38415,38470,38415,38465,2843,38443,38499.2,38567.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,13:42:0,38465,38470,38445,38445,879,38441,38496.4,38563.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,13:45:0,38445,38480,38445,38465,1061,38446,38492.2,38560.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,13:48:0,38470,38495,38460,38470,1654,38453,38488.2,38557.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,13:51:0,38465,38485,38460,38475,677,38464,38485.4,38554.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,13:54:0,38475,38505,38475,38495,1418,38470,38484,38551.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,13:57:0,38495,38495,38470,38470,863,38475,38481.2,38548.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,14:0:0,38470,38475,38430,38430,1945,38468,38476.4,38544.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,14:3:0,38430,38445,38410,38420,2704,38458,38470.8,38540.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,14:6:0,38415,38445,38415,38445,1239,38452,38467,38536.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,14:9:0,38445,38470,38425,38460,892,38445,38464,38532.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,14:12:0,38460,38495,38460,38485,1629,38448,38462.6,38528.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,14:15:0,38480,38490,38455,38485,2807,38459,38461.8,38523.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,14:18:0,38485,38490,38450,38450,1249,38465,38460.8,38518.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,14:21:0,38450,38460,38425,38450,2487,38466,38460,38514.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,14:24:0,38445,38460,38435,38440,919,38462,38458.2,38509.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,14:27:0,38440,38475,38440,38450,770,38455,38456.2,38506.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,14:30:0,38455,38460,38420,38430,1915,38444,38454.6,38501.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,14:33:0,38430,38450,38420,38430,2759,38440,38453.4,38497.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,14:36:0,38435,38450,38420,38435,919,38437,38452.2,38494.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,14:39:0,38435,38450,38405,38405,1430,38430,38450,38491.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,14:42:0,38410,38430,38395,38420,1709,38424,38448.6,38488.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,14:45:0,38420,38465,38410,38460,1308,38430,38449.4,38486.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,14:48:0,38460,38515,38455,38510,3111,38446,38452.4,38485.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,14:51:0,38510,38530,38500,38515,2062,38462,38456.2,38483.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,14:54:0,38520,38535,38510,38530,1666,38487,38458.8,38483.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,14:57:0,38530,38545,38510,38535,1083,38510,38462.4,38482.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,15:0:0,38535,38550,38515,38535,2507,38525,38465.2,38481.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,15:3:0,38535,38535,38485,38490,1885,38521,38466,38480.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,15:6:0,38495,38530,38490,38515,1484,38521,38467.6,38479.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,15:9:0,38510,38525,38490,38500,1106,38515,38467.8,38478.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,15:12:0,38495,38515,38490,38500,1278,38508,38469,38476.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,15:15:0,38505,38520,38490,38500,1194,38501,38471.8,38476.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,15:18:0,38495,38510,38470,38485,1577,38500,38474.4,38475.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,15:21:0,38480,38480,38445,38455,1761,38488,38474.8,38474.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,15:24:0,38465,38470,38435,38465,3432,38481,38475,38474.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,15:27:0,38465,38495,38450,38460,3016,38473,38474,38474.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,15:30:0,38460,38535,38450,38500,4076,38473,38474.6,38475.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,15:33:0,38500,38525,38485,38520,2169,38480,38477.4,38476.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,15:36:0,38520,38545,38515,38540,1742,38497,38481,38477.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,15:39:0,38545,38550,38535,38535,390,38511,38484.8,38479.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,15:42:0,38535,38535,38535,38535,0,38526,38488.2,38480.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,15:45:0,38585,38585,38585,38585,2229,38543,38494.4,38482.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,17:0:0,38620,38700,38615,38690,4722,38577,38504.8,38486.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,17:3:0,38695,38730,38665,38710,3103,38611,38515.8,38490.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,17:6:0,38705,38745,38695,38725,2318,38649,38528.6,38493.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,17:9:0,38725,38750,38710,38745,2593,38691,38541.6,38498
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,17:12:0,38745,38745,38720,38735,1133,38721,38552.6,38501.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,17:15:0,38735,38750,38690,38745,2454,38732,38562,38505.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,17:18:0,38745,38795,38745,38785,3248,38747,38572.8,38509.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,17:21:0,38785,38790,38740,38745,2439,38751,38581.4,38513.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,17:24:0,38745,38750,38720,38740,2245,38750,38589.6,38516.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,17:27:0,38735,38745,38720,38730,762,38749,38597.4,38518.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,17:30:0,38725,38790,38710,38785,2153,38757,38609.2,38521.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,17:33:0,38785,38790,38770,38780,1529,38756,38619.8,38524.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,17:36:0,38785,38790,38760,38765,1680,38760,38630.4,38527.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,17:39:0,38760,38770,38725,38745,2211,38761,38640.2,38530.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,17:42:0,38745,38785,38740,38775,990,38770,38651.2,38533.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,17:45:0,38775,38795,38745,38785,981,38770,38663.2,38536.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,17:48:0,38785,38790,38770,38775,799,38769,38676,38539.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,17:51:0,38780,38795,38765,38775,1313,38771,38688.4,38542.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,17:54:0,38775,38785,38745,38775,788,38777,38701,38545.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,17:57:0,38770,38805,38770,38780,1504,38778,38712.2,38549.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,18:0:0,38780,38785,38735,38770,1479,38775,38722.2,38553.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,18:3:0,38770,38785,38750,38750,1045,38770,38730.6,38557.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,18:6:0,38750,38750,38715,38730,1614,38761,38738.4,38560.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,18:9:0,38725,38730,38695,38705,1113,38747,38745.2,38563.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,18:12:0,38705,38735,38695,38725,1092,38736,38750.8,38566.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,18:15:0,38720,38730,38690,38690,1231,38720,38750.8,38569.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,18:18:0,38690,38695,38645,38655,1767,38701,38748.6,38572.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,18:21:0,38655,38695,38650,38675,1719,38690,38746.6,38575.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,18:24:0,38670,38695,38660,38680,1044,38685,38744,38578.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,18:27:0,38675,38715,38670,38715,935,38683,38743.2,38581.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,18:30:0,38715,38730,38705,38730,967,38691,38742.6,38585.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,18:33:0,38730,38735,38710,38715,710,38703,38739.8,38589.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,18:36:0,38710,38725,38695,38695,738,38707,38737.8,38592.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,18:39:0,38700,38700,38665,38670,1005,38705,38735,38595.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,18:42:0,38670,38670,38650,38660,935,38694,38732.2,38598.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,18:45:0,38660,38665,38645,38660,639,38680,38727.2,38600.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,18:48:0,38660,38660,38635,38660,775,38669,38722.4,38603.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,18:51:0,38660,38660,38615,38635,1324,38657,38717.2,38605.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,18:54:0,38635,38635,38620,38625,577,38648,38712.4,38607.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,18:57:0,38630,38630,38610,38630,726,38642,38706.6,38609.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,19:0:0,38625,38650,38625,38630,1013,38636,38700.4,38612.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,19:3:0,38635,38635,38610,38635,731,38631,38694.8,38615.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,19:6:0,38630,38670,38630,38670,1259,38638,38690.6,38618
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,19:9:0,38670,38685,38655,38660,983,38645,38686,38620.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,19:12:0,38660,38675,38645,38670,447,38653,38681.6,38622.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,19:15:0,38670,38675,38655,38660,428,38659,38677.2,38625.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,19:18:0,38660,38690,38660,38680,1112,38668,38674.4,38628.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,19:21:0,38675,38680,38660,38660,418,38666,38671.6,38631.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,19:24:0,38660,38675,38655,38675,463,38669,38670.4,38634.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,19:27:0,38675,38680,38655,38660,530,38667,38667.8,38637.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,19:30:0,38660,38695,38660,38690,866,38673,38667.8,38641.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,19:33:0,38690,38690,38675,38685,339,38674,38669,38644.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,19:36:0,38685,38695,38675,38685,944,38679,38669.4,38648.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,19:39:0,38685,38700,38680,38700,404,38684,38670.2,38651.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,19:42:0,38700,38705,38680,38700,875,38692,38669.6,38655.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,19:45:0,38700,38710,38690,38695,651,38693,38668.2,38657.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,19:48:0,38690,38695,38680,38690,282,38694,38667.2,38659.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,19:51:0,38690,38695,38675,38695,551,38696,38667.2,38662.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,19:54:0,38695,38705,38690,38690,348,38694,38668,38664.2
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,19:57:0,38695,38700,38685,38695,268,38693,38669.4,38666.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,20:0:0,38695,38725,38695,38720,1099,38698,38671.8,38669.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,20:3:0,38720,38730,38705,38715,773,38703,38674,38672.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,20:6:0,38715,38715,38695,38705,427,38705,38676.8,38674.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,20:9:0,38705,38715,38700,38705,281,38708,38680,38677.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,20:12:0,38705,38715,38705,38710,345,38711,38683.2,38680.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,20:15:0,38705,38705,38660,38675,1404,38702,38685,38682.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,20:18:0,38675,38675,38660,38660,964,38691,38686,38685.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,20:21:0,38660,38670,38640,38640,1023,38678,38684.8,38687.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,20:24:0,38640,38645,38630,38635,742,38664,38683.8,38690.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,20:27:0,38635,38650,38630,38640,1210,38650,38682.6,38692.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,20:30:0,38640,38650,38635,38635,1048,38642,38681.6,38693.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,20:33:0,38635,38650,38635,38640,254,38638,38680,38695
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,20:36:0,38640,38650,38630,38650,517,38640,38679.6,38696.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,20:39:0,38655,38655,38630,38635,471,38640,38678,38697.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,20:42:0,38635,38640,38620,38635,584,38639,38677,38698.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,20:45:0,38630,38645,38625,38625,682,38637,38674.4,38697.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,20:48:0,38625,38635,38615,38620,758,38633,38671.8,38696.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,20:51:0,38625,38625,38600,38610,1336,38625,38668.8,38694.9333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,20:54:0,38610,38620,38605,38620,556,38622,38665.6,38693.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,20:57:0,38620,38630,38615,38620,458,38619,38662.4,38691.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,21:0:0,38625,38645,38620,38640,895,38622,38660.2,38690.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,21:3:0,38640,38640,38605,38615,906,38621,38657.2,38688.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,21:6:0,38615,38620,38600,38615,481,38622,38654,38686.3333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,21:9:0,38615,38615,38575,38575,1502,38613,38649.4,38684.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,21:12:0,38575,38615,38575,38615,908,38612,38646.2,38682.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,21:15:0,38610,38625,38595,38595,824,38603,38641.2,38680.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,21:18:0,38595,38600,38580,38595,684,38599,38636.4,38677.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,21:21:0,38600,38610,38590,38605,582,38597,38632.4,38675.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,21:24:0,38600,38615,38595,38605,292,38603,38628.4,38673.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,21:27:0,38600,38635,38600,38615,880,38603,38624.6,38671.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,21:30:0,38610,38615,38560,38570,1731,38598,38620.4,38668.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,21:33:0,38570,38570,38550,38550,1264,38589,38616,38665.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,21:36:0,38550,38565,38535,38555,970,38579,38612.6,38662.6667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,21:39:0,38555,38565,38545,38555,498,38569,38609.4,38659.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,21:42:0,38560,38560,38550,38555,446,38557,38606,38656.7333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,21:45:0,38555,38560,38520,38530,1102,38549,38601.8,38653.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,21:48:0,38530,38535,38520,38520,748,38543,38597,38650.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,21:51:0,38520,38535,38515,38535,626,38539,38592.4,38647.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,21:54:0,38535,38535,38515,38535,573,38535,38588.4,38645.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,21:57:0,38525,38550,38525,38550,533,38534,38585,38643.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,22:0:0,38545,38575,38545,38565,1683,38541,38582.6,38641.6
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,22:3:0,38570,38650,38570,38645,3810,38566,38583.6,38641.4667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,22:6:0,38640,38690,38625,38625,2931,38584,38584.2,38640.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,22:9:0,38630,38650,38615,38620,1279,38601,38584.2,38640
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,22:12:0,38620,38675,38620,38670,1225,38625,38586.2,38639.4
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,22:15:0,38665,38675,38660,38665,766,38645,38587.2,38638.5333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,22:18:0,38670,38680,38660,38660,643,38648,38589,38637.8
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,22:21:0,38660,38660,38620,38625,1222,38648,38589.4,38636.8667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,22:24:0,38620,38640,38620,38625,654,38649,38591.4,38636.2667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,22:27:0,38630,38655,38630,38650,664,38645,38592.8,38636.1333
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,22:30:0,38655,38675,38650,38655,787,38643,38595.2,38636.0667
160030023,日経225ﾏｲｸﾛ25年03月限,大阪,2025/2/3,22:33:0,38655,38660,38615,38625,899,38636,38596.4,38635.6
